Date,Hours,NO
17/08/19,09-10,11986
17/08/19,10-11,12284
17/08/19,11-12,12225
17/08/19,12-13,12019
17/08/19,13-14,11912
17/08/19,14-15,11824
17/08/19,15-16,11835
17/08/19,16-17,11766
17/08/19,17-18,11771
17/08/19,18-19,11656
17/08/19,19-20,11597
17/08/19,20-21,11411
17/08/19,21-22,11580
17/08/19,22-23,11223
17/08/19,23-00,10719
18/08/19,00-01,10340
18/08/19,01-02,10261
18/08/19,02-03,10035
18/08/19,03-04,9993
18/08/19,04-05,9980
18/08/19,05-06,9843
18/08/19,06-07,9800
18/08/19,07-08,10317
18/08/19,08-09,10738
18/08/19,09-10,11255
18/08/19,10-11,11593
18/08/19,11-12,11627
18/08/19,12-13,11574
18/08/19,13-14,11618
18/08/19,14-15,11760
18/08/19,15-16,11787
18/08/19,16-17,11762
18/08/19,17-18,11815
18/08/19,18-19,11932
18/08/19,19-20,11887
18/08/19,20-21,11976
18/08/19,21-22,11943
18/08/19,22-23,11575
18/08/19,23-00,11133
19/08/19,00-01,10580
19/08/19,01-02,10351
19/08/19,02-03,10285
19/08/19,03-04,10243
19/08/19,04-05,10157
19/08/19,05-06,10530
19/08/19,06-07,11902
19/08/19,07-08,12821
19/08/19,08-09,13288
19/08/19,09-10,13134
19/08/19,10-11,12912
19/08/19,11-12,12839
19/08/19,12-13,12807
19/08/19,13-14,12931
19/08/19,14-15,12878
19/08/19,15-16,12895
19/08/19,16-17,13058
19/08/19,17-18,13004
19/08/19,18-19,12807
19/08/19,19-20,12762
19/08/19,20-21,12786
19/08/19,21-22,12762
19/08/19,22-23,12202
19/08/19,23-00,11585
20/08/19,00-01,10793
20/08/19,01-02,10339
20/08/19,02-03,10258
20/08/19,03-04,10334
20/08/19,04-05,10290
20/08/19,05-06,10701
20/08/19,06-07,11841
20/08/19,07-08,13047
20/08/19,08-09,13344
20/08/19,09-10,13326
20/08/19,10-11,13272
20/08/19,11-12,13118
20/08/19,12-13,13098
20/08/19,13-14,12604
20/08/19,14-15,12955
20/08/19,15-16,13113
20/08/19,16-17,13156
20/08/19,17-18,12934
20/08/19,18-19,12884
20/08/19,19-20,12933
20/08/19,20-21,12858
20/08/19,21-22,12974
20/08/19,22-23,12567
20/08/19,23-00,11776
21/08/19,00-01,11055
21/08/19,01-02,10706
21/08/19,02-03,10574
21/08/19,03-04,10524
21/08/19,04-05,10704
21/08/19,05-06,11145
21/08/19,06-07,12041
21/08/19,07-08,13345
21/08/19,08-09,13637
21/08/19,09-10,13457
21/08/19,10-11,13457
21/08/19,11-12,13221
21/08/19,12-13,13022
21/08/19,13-14,12939
21/08/19,14-15,12863
21/08/19,15-16,12815
21/08/19,16-17,13081
21/08/19,17-18,13027
21/08/19,18-19,12839
21/08/19,19-20,12901
21/08/19,20-21,12852
21/08/19,21-22,12921
21/08/19,22-23,12402
21/08/19,23-00,11692
22/08/19,00-01,11259
22/08/19,01-02,10927
22/08/19,02-03,10817
22/08/19,03-04,10795
22/08/19,04-05,10728
22/08/19,05-06,11122
22/08/19,06-07,12143
22/08/19,07-08,13250
22/08/19,08-09,13583
22/08/19,09-10,13552
22/08/19,10-11,13656
22/08/19,11-12,13387
22/08/19,12-13,13284
22/08/19,13-14,13255
22/08/19,14-15,13218
22/08/19,15-16,13154
22/08/19,16-17,13132
22/08/19,17-18,13246
22/08/19,18-19,13110
22/08/19,19-20,13076
22/08/19,20-21,13024
22/08/19,21-22,12974
22/08/19,22-23,12668
22/08/19,23-00,12055
23/08/19,00-01,11083
23/08/19,01-02,10749
23/08/19,02-03,10856
23/08/19,03-04,10861
23/08/19,04-05,10938
23/08/19,05-06,11202
23/08/19,06-07,11913
23/08/19,07-08,13272
23/08/19,08-09,13644
23/08/19,09-10,13759
23/08/19,10-11,13643
23/08/19,11-12,13483
23/08/19,12-13,13307
23/08/19,13-14,13298
23/08/19,14-15,13275
23/08/19,15-16,13110
23/08/19,16-17,13213
23/08/19,17-18,13005
23/08/19,18-19,12827
23/08/19,19-20,12740
23/08/19,20-21,12675
23/08/19,21-22,12636
23/08/19,22-23,12308
23/08/19,23-00,11813
24/08/19,00-01,11297
24/08/19,01-02,10758
24/08/19,02-03,10527
24/08/19,03-04,10396
24/08/19,04-05,10318
24/08/19,05-06,10261
24/08/19,06-07,10466
24/08/19,07-08,10884
24/08/19,08-09,11616
24/08/19,09-10,11913
24/08/19,10-11,12196
24/08/19,11-12,12050
24/08/19,12-13,11942
24/08/19,13-14,11855
24/08/19,14-15,11759
24/08/19,15-16,11683
24/08/19,16-17,11688
24/08/19,17-18,11911
24/08/19,18-19,11912
24/08/19,19-20,11777
24/08/19,20-21,11707
24/08/19,21-22,11613
24/08/19,22-23,11211
24/08/19,23-00,10871
25/08/19,00-01,10337
25/08/19,01-02,10065
25/08/19,02-03,9807
25/08/19,03-04,9807
25/08/19,04-05,9922
25/08/19,05-06,9944
25/08/19,06-07,9915
25/08/19,07-08,10218
25/08/19,08-09,10939
25/08/19,09-10,11346
25/08/19,10-11,11551
25/08/19,11-12,11570
25/08/19,12-13,11512
25/08/19,13-14,11508
25/08/19,14-15,11739
25/08/19,15-16,11679
25/08/19,16-17,11734
25/08/19,17-18,11945
25/08/19,18-19,12066
25/08/19,19-20,11951
25/08/19,20-21,11976
25/08/19,21-22,12155
25/08/19,22-23,11823
25/08/19,23-00,11091
26/08/19,00-01,10483
26/08/19,01-02,10206
26/08/19,02-03,10019
26/08/19,03-04,10029
26/08/19,04-05,10218
26/08/19,05-06,10697
26/08/19,06-07,11449
26/08/19,07-08,12641
26/08/19,08-09,12973
26/08/19,09-10,13008
26/08/19,10-11,13007
26/08/19,11-12,13004
26/08/19,12-13,12981
26/08/19,13-14,12883
26/08/19,14-15,12960
26/08/19,15-16,13010
26/08/19,16-17,12997
26/08/19,17-18,12898
26/08/19,18-19,12766
26/08/19,19-20,12643
26/08/19,20-21,12520
26/08/19,21-22,12578
26/08/19,22-23,12149
26/08/19,23-00,11356
27/08/19,00-01,10784
27/08/19,01-02,10431
27/08/19,02-03,10336
27/08/19,03-04,10262
27/08/19,04-05,10284
27/08/19,05-06,10569
27/08/19,06-07,11380
27/08/19,07-08,12518
27/08/19,08-09,12890
27/08/19,09-10,13020
27/08/19,10-11,12982
27/08/19,11-12,12879
27/08/19,12-13,12901
27/08/19,13-14,12834
27/08/19,14-15,12864
27/08/19,15-16,12895
27/08/19,16-17,12935
27/08/19,17-18,12576
27/08/19,18-19,12583
27/08/19,19-20,12558
27/08/19,20-21,12414
27/08/19,21-22,12484
27/08/19,22-23,12154
27/08/19,23-00,11334
28/08/19,00-01,10748
28/08/19,01-02,10349
28/08/19,02-03,10106
28/08/19,03-04,9947
28/08/19,04-05,10101
28/08/19,05-06,10484
28/08/19,06-07,11322
28/08/19,07-08,12332
28/08/19,08-09,12756
28/08/19,09-10,12846
28/08/19,10-11,12763
28/08/19,11-12,12714
28/08/19,12-13,12751
28/08/19,13-14,12588
28/08/19,14-15,12833
28/08/19,15-16,12884
28/08/19,16-17,12945
28/08/19,17-18,12772
28/08/19,18-19,12407
28/08/19,19-20,12444
28/08/19,20-21,12581
28/08/19,21-22,12377
28/08/19,22-23,11938
28/08/19,23-00,11126
29/08/19,00-01,10553
29/08/19,01-02,10262
29/08/19,02-03,10323
29/08/19,03-04,10307
29/08/19,04-05,10362
29/08/19,05-06,10561
29/08/19,06-07,11451
29/08/19,07-08,12311
29/08/19,08-09,12646
29/08/19,09-10,12660
29/08/19,10-11,12703
29/08/19,11-12,12663
29/08/19,12-13,12706
29/08/19,13-14,12667
29/08/19,14-15,12780
29/08/19,15-16,12644
29/08/19,16-17,12689
29/08/19,17-18,12550
29/08/19,18-19,12418
29/08/19,19-20,12241
29/08/19,20-21,12422
29/08/19,21-22,12403
29/08/19,22-23,11869
29/08/19,23-00,11238
30/08/19,00-01,10893
30/08/19,01-02,10561
30/08/19,02-03,10327
30/08/19,03-04,10254
30/08/19,04-05,10240
30/08/19,05-06,10505
30/08/19,06-07,11355
30/08/19,07-08,12403
30/08/19,08-09,12753
30/08/19,09-10,12815
30/08/19,10-11,12899
30/08/19,11-12,12979
30/08/19,12-13,12750
30/08/19,13-14,12614
30/08/19,14-15,12373
30/08/19,15-16,12373
30/08/19,16-17,12593
30/08/19,17-18,12487
30/08/19,18-19,12519
30/08/19,19-20,12543
30/08/19,20-21,12447
30/08/19,21-22,12174
30/08/19,22-23,11681
30/08/19,23-00,11222
31/08/19,00-01,10912
31/08/19,01-02,10584
31/08/19,02-03,10421
31/08/19,03-04,10298
31/08/19,04-05,10060
31/08/19,05-06,10158
31/08/19,06-07,10362
31/08/19,07-08,10737
31/08/19,08-09,11343
31/08/19,09-10,12003
31/08/19,10-11,12274
31/08/19,11-12,12187
31/08/19,12-13,11890
31/08/19,13-14,11875
31/08/19,14-15,11790
31/08/19,15-16,11656
31/08/19,16-17,11754
31/08/19,17-18,11988
31/08/19,18-19,12219
31/08/19,19-20,12002
31/08/19,20-21,11760
31/08/19,21-22,11631
31/08/19,22-23,11320
31/08/19,23-00,10822
01/09/19,00-01,10374
01/09/19,01-02,9955
01/09/19,02-03,9732
01/09/19,03-04,9753
01/09/19,04-05,9697
01/09/19,05-06,9829
01/09/19,06-07,9763
01/09/19,07-08,10227
01/09/19,08-09,10561
01/09/19,09-10,11503
01/09/19,10-11,11855
01/09/19,11-12,11894
01/09/19,12-13,11845
01/09/19,13-14,11611
01/09/19,14-15,11602
01/09/19,15-16,11593
01/09/19,16-17,11733
01/09/19,17-18,11771
01/09/19,18-19,12029
01/09/19,19-20,11987
01/09/19,20-21,12261
01/09/19,21-22,12227
01/09/19,22-23,11866
01/09/19,23-00,11337
02/09/19,00-01,10781
02/09/19,01-02,10492
02/09/19,02-03,10404
02/09/19,03-04,10188
02/09/19,04-05,10429
02/09/19,05-06,10913
02/09/19,06-07,11955
02/09/19,07-08,13149
02/09/19,08-09,13477
02/09/19,09-10,13399
02/09/19,10-11,13334
02/09/19,11-12,13168
02/09/19,12-13,13137
02/09/19,13-14,13101
02/09/19,14-15,13102
02/09/19,15-16,12883
02/09/19,16-17,13059
02/09/19,17-18,13016
02/09/19,18-19,12773
02/09/19,19-20,12769
02/09/19,20-21,13008
02/09/19,21-22,13009
02/09/19,22-23,12496
02/09/19,23-00,11725
03/09/19,00-01,11155
03/09/19,01-02,10834
03/09/19,02-03,10998
03/09/19,03-04,11070
03/09/19,04-05,10868
03/09/19,05-06,11158
03/09/19,06-07,12247
03/09/19,07-08,13474
03/09/19,08-09,13742
03/09/19,09-10,13345
03/09/19,10-11,13286
03/09/19,11-12,13080
03/09/19,12-13,13117
03/09/19,13-14,13023
03/09/19,14-15,12946
03/09/19,15-16,13014
03/09/19,16-17,13003
03/09/19,17-18,12919
03/09/19,18-19,12817
03/09/19,19-20,12878
03/09/19,20-21,13167
03/09/19,21-22,13181
03/09/19,22-23,12698
03/09/19,23-00,12033
04/09/19,00-01,11281
04/09/19,01-02,11060
04/09/19,02-03,10915
04/09/19,03-04,10958
04/09/19,04-05,11238
04/09/19,05-06,11604
04/09/19,06-07,12603
04/09/19,07-08,13687
04/09/19,08-09,13922
04/09/19,09-10,13905
04/09/19,10-11,13799
04/09/19,11-12,13819
04/09/19,12-13,13796
04/09/19,13-14,13640
04/09/19,14-15,13692
04/09/19,15-16,13767
04/09/19,16-17,13959
04/09/19,17-18,13829
04/09/19,18-19,13723
04/09/19,19-20,13716
04/09/19,20-21,13724
04/09/19,21-22,13391
04/09/19,22-23,12944
04/09/19,23-00,12161
05/09/19,00-01,11476
05/09/19,01-02,11084
05/09/19,02-03,10946
05/09/19,03-04,10999
05/09/19,04-05,11093
05/09/19,05-06,11479
05/09/19,06-07,12479
05/09/19,07-08,13434
05/09/19,08-09,13948
05/09/19,09-10,13764
05/09/19,10-11,13725
05/09/19,11-12,13432
05/09/19,12-13,13359
05/09/19,13-14,13467
05/09/19,14-15,13447
05/09/19,15-16,13463
05/09/19,16-17,13484
05/09/19,17-18,13570
05/09/19,18-19,13505
05/09/19,19-20,13628
05/09/19,20-21,13862
05/09/19,21-22,13723
05/09/19,22-23,13130
05/09/19,23-00,12313
06/09/19,00-01,11752
06/09/19,01-02,11440
06/09/19,02-03,11274
06/09/19,03-04,11328
06/09/19,04-05,11382
06/09/19,05-06,11845
06/09/19,06-07,13033
06/09/19,07-08,14222
06/09/19,08-09,14584
06/09/19,09-10,14577
06/09/19,10-11,14402
06/09/19,11-12,14102
06/09/19,12-13,13929
06/09/19,13-14,13798
06/09/19,14-15,13960
06/09/19,15-16,13627
06/09/19,16-17,13637
06/09/19,17-18,13697
06/09/19,18-19,13642
06/09/19,19-20,13606
06/09/19,20-21,13601
06/09/19,21-22,13353
06/09/19,22-23,12914
06/09/19,23-00,12302
07/09/19,00-01,11756
07/09/19,01-02,11432
07/09/19,02-03,11320
07/09/19,03-04,11201
07/09/19,04-05,11211
07/09/19,05-06,11352
07/09/19,06-07,11585
07/09/19,07-08,11860
07/09/19,08-09,12410
07/09/19,09-10,13188
07/09/19,10-11,13564
07/09/19,11-12,13211
07/09/19,12-13,13070
07/09/19,13-14,12974
07/09/19,14-15,12690
07/09/19,15-16,12614
07/09/19,16-17,12574
07/09/19,17-18,12656
07/09/19,18-19,12838
07/09/19,19-20,12984
07/09/19,20-21,13102
07/09/19,21-22,12887
07/09/19,22-23,12512
07/09/19,23-00,12118
08/09/19,00-01,11752
08/09/19,01-02,11531
08/09/19,02-03,11402
08/09/19,03-04,11409
08/09/19,04-05,11439
08/09/19,05-06,11467
08/09/19,06-07,11570
08/09/19,07-08,11741
08/09/19,08-09,11939
08/09/19,09-10,12453
08/09/19,10-11,12684
08/09/19,11-12,12711
08/09/19,12-13,12715
08/09/19,13-14,12787
08/09/19,14-15,12866
08/09/19,15-16,12729
08/09/19,16-17,12590
08/09/19,17-18,12612
08/09/19,18-19,12735
08/09/19,19-20,12951
08/09/19,20-21,13250
08/09/19,21-22,13180
08/09/19,22-23,12687
08/09/19,23-00,12149
09/09/19,00-01,11649
09/09/19,01-02,11284
09/09/19,02-03,11038
09/09/19,03-04,11068
09/09/19,04-05,11160
09/09/19,05-06,11659
09/09/19,06-07,12710
09/09/19,07-08,13845
09/09/19,08-09,14093
09/09/19,09-10,14040
09/09/19,10-11,14071
09/09/19,11-12,13981
09/09/19,12-13,13806
09/09/19,13-14,13564
09/09/19,14-15,13609
09/09/19,15-16,13645
09/09/19,16-17,13596
09/09/19,17-18,13564
09/09/19,18-19,13644
09/09/19,19-20,13586
09/09/19,20-21,13708
09/09/19,21-22,13324
09/09/19,22-23,12782
09/09/19,23-00,12133
10/09/19,00-01,11842
10/09/19,01-02,11346
10/09/19,02-03,11141
10/09/19,03-04,11173
10/09/19,04-05,11241
10/09/19,05-06,11692
10/09/19,06-07,12648
10/09/19,07-08,13710
10/09/19,08-09,14026
10/09/19,09-10,13910
10/09/19,10-11,13941
10/09/19,11-12,13674
10/09/19,12-13,13499
10/09/19,13-14,13467
10/09/19,14-15,13477
10/09/19,15-16,13383
10/09/19,16-17,13467
10/09/19,17-18,13218
10/09/19,18-19,13017
10/09/19,19-20,13123
10/09/19,20-21,13398
10/09/19,21-22,13153
10/09/19,22-23,12449
10/09/19,23-00,11906
11/09/19,00-01,11479
11/09/19,01-02,11037
11/09/19,02-03,10812
11/09/19,03-04,10685
11/09/19,04-05,10691
11/09/19,05-06,11199
11/09/19,06-07,12242
11/09/19,07-08,13253
11/09/19,08-09,13521
11/09/19,09-10,13508
11/09/19,10-11,13645
11/09/19,11-12,13348
11/09/19,12-13,13449
11/09/19,13-14,13661
11/09/19,14-15,13622
11/09/19,15-16,13606
11/09/19,16-17,13525
11/09/19,17-18,13363
11/09/19,18-19,13226
11/09/19,19-20,13380
11/09/19,20-21,13454
11/09/19,21-22,13263
11/09/19,22-23,12789
11/09/19,23-00,11867
12/09/19,00-01,11358
12/09/19,01-02,11064
12/09/19,02-03,11053
12/09/19,03-04,10993
12/09/19,04-05,11253
12/09/19,05-06,11484
12/09/19,06-07,12624
12/09/19,07-08,13753
12/09/19,08-09,14167
12/09/19,09-10,13947
12/09/19,10-11,13808
12/09/19,11-12,13636
12/09/19,12-13,13205
12/09/19,13-14,13356
12/09/19,14-15,13118
12/09/19,15-16,13329
12/09/19,16-17,13443
12/09/19,17-18,13409
12/09/19,18-19,13268
12/09/19,19-20,13243
12/09/19,20-21,13455
12/09/19,21-22,13042
12/09/19,22-23,12632
12/09/19,23-00,12083
13/09/19,00-01,11644
13/09/19,01-02,11158
13/09/19,02-03,11238
13/09/19,03-04,11032
13/09/19,04-05,11105
13/09/19,05-06,11587
13/09/19,06-07,12720
13/09/19,07-08,13804
13/09/19,08-09,14331
13/09/19,09-10,14224
13/09/19,10-11,13931
13/09/19,11-12,13468
13/09/19,12-13,13473
13/09/19,13-14,13423
13/09/19,14-15,13422
13/09/19,15-16,13357
13/09/19,16-17,13183
13/09/19,17-18,13218
13/09/19,18-19,13411
13/09/19,19-20,13407
13/09/19,20-21,13390
13/09/19,21-22,13053
13/09/19,22-23,12783
13/09/19,23-00,12390
14/09/19,00-01,12032
14/09/19,01-02,11754
14/09/19,02-03,11734
14/09/19,03-04,11654
14/09/19,04-05,11657
14/09/19,05-06,11889
14/09/19,06-07,12045
14/09/19,07-08,12227
14/09/19,08-09,12726
14/09/19,09-10,13278
14/09/19,10-11,13467
14/09/19,11-12,13369
14/09/19,12-13,13256
14/09/19,13-14,13235
14/09/19,14-15,13180
14/09/19,15-16,13179
14/09/19,16-17,13414
14/09/19,17-18,13496
14/09/19,18-19,13609
14/09/19,19-20,13572
14/09/19,20-21,13351
14/09/19,21-22,12980
14/09/19,22-23,12784
14/09/19,23-00,12370
15/09/19,00-01,11890
15/09/19,01-02,11416
15/09/19,02-03,11281
15/09/19,03-04,11222
15/09/19,04-05,10993
15/09/19,05-06,11119
15/09/19,06-07,11377
15/09/19,07-08,11554
15/09/19,08-09,12069
15/09/19,09-10,12578
15/09/19,10-11,12769
15/09/19,11-12,12527
15/09/19,12-13,12759
15/09/19,13-14,12874
15/09/19,14-15,12735
15/09/19,15-16,12602
15/09/19,16-17,12563
15/09/19,17-18,12915
15/09/19,18-19,12975
15/09/19,19-20,13138
15/09/19,20-21,13131
15/09/19,21-22,12994
15/09/19,22-23,12234
15/09/19,23-00,11874
16/09/19,00-01,11422
16/09/19,01-02,11128
16/09/19,02-03,11096
16/09/19,03-04,11092
16/09/19,04-05,11384
16/09/19,05-06,12079
16/09/19,06-07,13416
16/09/19,07-08,14554
16/09/19,08-09,14807
16/09/19,09-10,14530
16/09/19,10-11,14281
16/09/19,11-12,14265
16/09/19,12-13,14087
16/09/19,13-14,13885
16/09/19,14-15,13707
16/09/19,15-16,13780
16/09/19,16-17,13840
16/09/19,17-18,14100
16/09/19,18-19,14162
16/09/19,19-20,14241
16/09/19,20-21,14265
16/09/19,21-22,14084
16/09/19,22-23,13532
16/09/19,23-00,12694
17/09/19,00-01,12394
17/09/19,01-02,12256
17/09/19,02-03,12118
17/09/19,03-04,12092
17/09/19,04-05,12268
17/09/19,05-06,12650
17/09/19,06-07,13670
17/09/19,07-08,14966
17/09/19,08-09,15189
17/09/19,09-10,14882
17/09/19,10-11,14626
17/09/19,11-12,14616
17/09/19,12-13,14357
17/09/19,13-14,14279
17/09/19,14-15,14096
17/09/19,15-16,14090
17/09/19,16-17,14169
17/09/19,17-18,14064
17/09/19,18-19,14064
17/09/19,19-20,14240
17/09/19,20-21,14505
17/09/19,21-22,14070
17/09/19,22-23,13757
17/09/19,23-00,12786
18/09/19,00-01,12436
18/09/19,01-02,11988
18/09/19,02-03,11974
18/09/19,03-04,11916
18/09/19,04-05,11989
18/09/19,05-06,12469
18/09/19,06-07,13684
18/09/19,07-08,14706
18/09/19,08-09,14942
18/09/19,09-10,14849
18/09/19,10-11,14625
18/09/19,11-12,14360
18/09/19,12-13,14087
18/09/19,13-14,14185
18/09/19,14-15,14055
18/09/19,15-16,13890
18/09/19,16-17,13896
18/09/19,17-18,13891
18/09/19,18-19,14015
18/09/19,19-20,14378
18/09/19,20-21,14657
18/09/19,21-22,14302
18/09/19,22-23,13720
18/09/19,23-00,13090
19/09/19,00-01,12460
19/09/19,01-02,12504
19/09/19,02-03,12391
19/09/19,03-04,12474
19/09/19,04-05,12469
19/09/19,05-06,12990
19/09/19,06-07,14232
19/09/19,07-08,15494
19/09/19,08-09,15750
19/09/19,09-10,15478
19/09/19,10-11,15150
19/09/19,11-12,15034
19/09/19,12-13,14728
19/09/19,13-14,14624
19/09/19,14-15,14659
19/09/19,15-16,14547
19/09/19,16-17,14603
19/09/19,17-18,14695
19/09/19,18-19,14661
19/09/19,19-20,14897
19/09/19,20-21,15101
19/09/19,21-22,14788
19/09/19,22-23,14122
19/09/19,23-00,13410
20/09/19,00-01,12536
20/09/19,01-02,12258
20/09/19,02-03,12093
20/09/19,03-04,12094
20/09/19,04-05,12163
20/09/19,05-06,12621
20/09/19,06-07,13784
20/09/19,07-08,14821
20/09/19,08-09,15169
20/09/19,09-10,15095
20/09/19,10-11,14976
20/09/19,11-12,14569
20/09/19,12-13,14288
20/09/19,13-14,14110
20/09/19,14-15,14013
20/09/19,15-16,13736
20/09/19,16-17,13878
20/09/19,17-18,13820
20/09/19,18-19,13756
20/09/19,19-20,13984
20/09/19,20-21,13899
20/09/19,21-22,13538
20/09/19,22-23,13058
20/09/19,23-00,12656
21/09/19,00-01,12030
21/09/19,01-02,11684
21/09/19,02-03,11652
21/09/19,03-04,11558
21/09/19,04-05,11533
21/09/19,05-06,11716
21/09/19,06-07,11982
21/09/19,07-08,12208
21/09/19,08-09,12780
21/09/19,09-10,13220
21/09/19,10-11,13192
21/09/19,11-12,13106
21/09/19,12-13,12811
21/09/19,13-14,12531
21/09/19,14-15,12433
21/09/19,15-16,12467
21/09/19,16-17,12431
21/09/19,17-18,12497
21/09/19,18-19,12584
21/09/19,19-20,12736
21/09/19,20-21,12803
21/09/19,21-22,12555
21/09/19,22-23,12187
21/09/19,23-00,11910
22/09/19,00-01,11539
22/09/19,01-02,11249
22/09/19,02-03,11284
22/09/19,03-04,11335
22/09/19,04-05,11421
22/09/19,05-06,11353
22/09/19,06-07,11578
22/09/19,07-08,11803
22/09/19,08-09,12198
22/09/19,09-10,12573
22/09/19,10-11,12740
22/09/19,11-12,12745
22/09/19,12-13,12613
22/09/19,13-14,12562
22/09/19,14-15,12377
22/09/19,15-16,12290
22/09/19,16-17,12310
22/09/19,17-18,12552
22/09/19,18-19,12844
22/09/19,19-20,13256
22/09/19,20-21,13296
22/09/19,21-22,13148
22/09/19,22-23,12739
22/09/19,23-00,11948
23/09/19,00-01,11362
23/09/19,01-02,11104
23/09/19,02-03,11000
23/09/19,03-04,11238
23/09/19,04-05,11429
23/09/19,05-06,12133
23/09/19,06-07,13120
23/09/19,07-08,14236
23/09/19,08-09,14567
23/09/19,09-10,14558
23/09/19,10-11,14435
23/09/19,11-12,14269
23/09/19,12-13,14289
23/09/19,13-14,14168
23/09/19,14-15,14206
23/09/19,15-16,14095
23/09/19,16-17,14090
23/09/19,17-18,13988
23/09/19,18-19,13867
23/09/19,19-20,14183
23/09/19,20-21,14458
23/09/19,21-22,14129
23/09/19,22-23,13576
23/09/19,23-00,12903
24/09/19,00-01,12245
24/09/19,01-02,11794
24/09/19,02-03,11660
24/09/19,03-04,11754
24/09/19,04-05,11853
24/09/19,05-06,12198
24/09/19,06-07,13306
24/09/19,07-08,14325
24/09/19,08-09,14413
24/09/19,09-10,14511
24/09/19,10-11,14424
24/09/19,11-12,14170
24/09/19,12-13,13844
24/09/19,13-14,13958
24/09/19,14-15,14114
24/09/19,15-16,14064
24/09/19,16-17,14224
24/09/19,17-18,14103
24/09/19,18-19,14119
24/09/19,19-20,14322
24/09/19,20-21,14389
24/09/19,21-22,13959
24/09/19,22-23,13440
24/09/19,23-00,12756
25/09/19,00-01,12146
25/09/19,01-02,11907
25/09/19,02-03,11698
25/09/19,03-04,11630
25/09/19,04-05,11724
25/09/19,05-06,12055
25/09/19,06-07,13239
25/09/19,07-08,14495
25/09/19,08-09,14690
25/09/19,09-10,14597
25/09/19,10-11,14526
25/09/19,11-12,14349
25/09/19,12-13,14064
25/09/19,13-14,14125
25/09/19,14-15,14116
25/09/19,15-16,14135
25/09/19,16-17,14153
25/09/19,17-18,13966
25/09/19,18-19,13933
25/09/19,19-20,14102
25/09/19,20-21,14107
25/09/19,21-22,13856
25/09/19,22-23,13230
25/09/19,23-00,12589
26/09/19,00-01,12143
26/09/19,01-02,11757
26/09/19,02-03,11594
26/09/19,03-04,11535
26/09/19,04-05,11632
26/09/19,05-06,12060
26/09/19,06-07,13269
26/09/19,07-08,14394
26/09/19,08-09,14657
26/09/19,09-10,14559
26/09/19,10-11,14461
26/09/19,11-12,14289
26/09/19,12-13,14047
26/09/19,13-14,13750
26/09/19,14-15,13937
26/09/19,15-16,13967
26/09/19,16-17,14059
26/09/19,17-18,14078
26/09/19,18-19,14018
26/09/19,19-20,14169
26/09/19,20-21,14138
26/09/19,21-22,13804
26/09/19,22-23,13309
26/09/19,23-00,12592
27/09/19,00-01,12109
27/09/19,01-02,11899
27/09/19,02-03,11754
27/09/19,03-04,11783
27/09/19,04-05,11804
27/09/19,05-06,12088
27/09/19,06-07,13243
27/09/19,07-08,14587
27/09/19,08-09,14653
27/09/19,09-10,14517
27/09/19,10-11,14484
27/09/19,11-12,14569
27/09/19,12-13,14437
27/09/19,13-14,14204
27/09/19,14-15,14173
27/09/19,15-16,14216
27/09/19,16-17,14192
27/09/19,17-18,14179
27/09/19,18-19,14153
27/09/19,19-20,14323
27/09/19,20-21,14172
27/09/19,21-22,13670
27/09/19,22-23,12993
27/09/19,23-00,12315
28/09/19,00-01,12154
28/09/19,01-02,11530
28/09/19,02-03,11335
28/09/19,03-04,11438
28/09/19,04-05,11327
28/09/19,05-06,11461
28/09/19,06-07,11784
28/09/19,07-08,12213
28/09/19,08-09,12626
28/09/19,09-10,13278
28/09/19,10-11,13515
28/09/19,11-12,13297
28/09/19,12-13,13149
28/09/19,13-14,12919
28/09/19,14-15,12878
28/09/19,15-16,12760
28/09/19,16-17,12842
28/09/19,17-18,12790
28/09/19,18-19,12992
28/09/19,19-20,13268
28/09/19,20-21,12804
28/09/19,21-22,12443
28/09/19,22-23,11919
28/09/19,23-00,12134
29/09/19,00-01,11656
29/09/19,01-02,11367
29/09/19,02-03,11253
29/09/19,03-04,11151
29/09/19,04-05,11190
29/09/19,05-06,11347
29/09/19,06-07,11427
29/09/19,07-08,11644
29/09/19,08-09,12123
29/09/19,09-10,12601
29/09/19,10-11,12822
29/09/19,11-12,12889
29/09/19,12-13,12911
29/09/19,13-14,12731
29/09/19,14-15,12777
29/09/19,15-16,12824
29/09/19,16-17,12872
29/09/19,17-18,13031
29/09/19,18-19,13234
29/09/19,19-20,13596
29/09/19,20-21,13567
29/09/19,21-22,13311
29/09/19,22-23,12775
29/09/19,23-00,12282
30/09/19,00-01,12057
30/09/19,01-02,11861
30/09/19,02-03,11801
30/09/19,03-04,11717
30/09/19,04-05,11902
30/09/19,05-06,12300
30/09/19,06-07,13368
30/09/19,07-08,14458
30/09/19,08-09,14875
30/09/19,09-10,14943
30/09/19,10-11,14997
30/09/19,11-12,14844
30/09/19,12-13,14813
30/09/19,13-14,14597
30/09/19,14-15,14807
30/09/19,15-16,14964
30/09/19,16-17,14857
30/09/19,17-18,14781
30/09/19,18-19,14784
30/09/19,19-20,15180
30/09/19,20-21,15081
30/09/19,21-22,14801
30/09/19,22-23,14271
30/09/19,23-00,13694
01/10/19,00-01,13192
01/10/19,01-02,12870
