Date,Hours,NO
17/11/17,05-06,17168
17/11/17,06-07,18825
17/11/17,07-08,19257
17/11/17,08-09,19028
17/11/17,09-10,18885
17/11/17,10-11,18620
17/11/17,11-12,18436
17/11/17,12-13,18312
17/11/17,13-14,18251
17/11/17,14-15,18320
17/11/17,15-16,18676
17/11/17,16-17,18612
17/11/17,17-18,18450
17/11/17,18-19,18106
17/11/17,19-20,17753
17/11/17,20-21,17303
17/11/17,21-22,16647
17/11/17,22-23,16121
17/11/17,23-00,15834
18/11/17,00-01,15356
18/11/17,01-02,15319
18/11/17,02-03,15474
18/11/17,03-04,15574
18/11/17,04-05,15623
18/11/17,05-06,15925
18/11/17,06-07,16623
18/11/17,07-08,17269
18/11/17,08-09,17823
18/11/17,09-10,18094
18/11/17,10-11,18039
18/11/17,11-12,17962
18/11/17,12-13,17854
18/11/17,13-14,17783
18/11/17,14-15,17960
18/11/17,15-16,18485
18/11/17,16-17,18600
18/11/17,17-18,18429
18/11/17,18-19,17999
18/11/17,19-20,17692
18/11/17,20-21,17115
18/11/17,21-22,16583
18/11/17,22-23,16309
18/11/17,23-00,16081
19/11/17,00-01,15885
19/11/17,01-02,15695
19/11/17,02-03,15530
19/11/17,03-04,15587
19/11/17,04-05,15663
19/11/17,05-06,15946
19/11/17,06-07,16330
19/11/17,07-08,16830
19/11/17,08-09,17435
19/11/17,09-10,17828
19/11/17,10-11,17820
19/11/17,11-12,17718
19/11/17,12-13,17688
19/11/17,13-14,17805
19/11/17,14-15,18153
19/11/17,15-16,18676
19/11/17,16-17,18943
19/11/17,17-18,18858
19/11/17,18-19,18723
19/11/17,19-20,18509
19/11/17,20-21,18187
19/11/17,21-22,17687
19/11/17,22-23,17067
19/11/17,23-00,16577
20/11/17,00-01,16433
20/11/17,01-02,16462
20/11/17,02-03,16558
20/11/17,03-04,16702
20/11/17,04-05,17326
20/11/17,05-06,19014
20/11/17,06-07,20864
20/11/17,07-08,21251
20/11/17,08-09,21018
20/11/17,09-10,20834
20/11/17,10-11,20469
20/11/17,11-12,20209
20/11/17,12-13,20113
20/11/17,13-14,20227
20/11/17,14-15,20612
20/11/17,15-16,21219
20/11/17,16-17,20989
20/11/17,17-18,20476
20/11/17,18-19,20378
20/11/17,19-20,19968
20/11/17,20-21,19695
20/11/17,21-22,18945
20/11/17,22-23,18361
20/11/17,23-00,17416
21/11/17,00-01,17051
21/11/17,01-02,16979
21/11/17,02-03,17010
21/11/17,03-04,17211
21/11/17,04-05,17697
21/11/17,05-06,19202
21/11/17,06-07,20845
21/11/17,07-08,21217
21/11/17,08-09,21118
21/11/17,09-10,21054
21/11/17,10-11,20935
21/11/17,11-12,20792
21/11/17,12-13,20717
21/11/17,13-14,20871
21/11/17,14-15,21278
21/11/17,15-16,21725
21/11/17,16-17,21564
21/11/17,17-18,21482
21/11/17,18-19,21243
21/11/17,19-20,20967
21/11/17,20-21,20431
21/11/17,21-22,19833
21/11/17,22-23,18914
21/11/17,23-00,18327
22/11/17,00-01,17876
22/11/17,01-02,17741
22/11/17,02-03,17854
22/11/17,03-04,18067
22/11/17,04-05,18668
22/11/17,05-06,20138
22/11/17,06-07,21689
22/11/17,07-08,22025
22/11/17,08-09,21871
22/11/17,09-10,22009
22/11/17,10-11,21782
22/11/17,11-12,21629
22/11/17,12-13,21464
22/11/17,13-14,21466
22/11/17,14-15,21854
22/11/17,15-16,21982
22/11/17,16-17,21566
22/11/17,17-18,21131
22/11/17,18-19,20704
22/11/17,19-20,20334
22/11/17,20-21,19768
22/11/17,21-22,18884
22/11/17,22-23,17902
22/11/17,23-00,17184
23/11/17,00-01,16762
23/11/17,01-02,16536
23/11/17,02-03,16224
23/11/17,03-04,16252
23/11/17,04-05,16726
23/11/17,05-06,17897
23/11/17,06-07,19413
23/11/17,07-08,19665
23/11/17,08-09,19487
23/11/17,09-10,19374
23/11/17,10-11,19209
23/11/17,11-12,18879
23/11/17,12-13,18761
23/11/17,13-14,18724
23/11/17,14-15,18762
23/11/17,15-16,19149
23/11/17,16-17,19072
23/11/17,17-18,18827
23/11/17,18-19,18587
23/11/17,19-20,18473
23/11/17,20-21,18070
23/11/17,21-22,17319
23/11/17,22-23,16344
23/11/17,23-00,15964
24/11/17,00-01,15649
24/11/17,01-02,15637
24/11/17,02-03,15662
24/11/17,03-04,15800
24/11/17,04-05,16421
24/11/17,05-06,17773
24/11/17,06-07,19460
24/11/17,07-08,19765
24/11/17,08-09,19437
24/11/17,09-10,19248
24/11/17,10-11,19004
24/11/17,11-12,18896
24/11/17,12-13,18797
24/11/17,13-14,18756
24/11/17,14-15,19119
24/11/17,15-16,19467
24/11/17,16-17,19177
24/11/17,17-18,18961
24/11/17,18-19,18667
24/11/17,19-20,18321
24/11/17,20-21,17785
24/11/17,21-22,17197
24/11/17,22-23,16688
24/11/17,23-00,16560
25/11/17,00-01,16197
25/11/17,01-02,15921
25/11/17,02-03,15898
25/11/17,03-04,15881
25/11/17,04-05,15972
25/11/17,05-06,16401
25/11/17,06-07,16845
25/11/17,07-08,17370
25/11/17,08-09,18054
25/11/17,09-10,18496
25/11/17,10-11,18466
25/11/17,11-12,18298
25/11/17,12-13,18002
25/11/17,13-14,17953
25/11/17,14-15,18404
25/11/17,15-16,18866
25/11/17,16-17,18964
25/11/17,17-18,18758
25/11/17,18-19,18387
25/11/17,19-20,17983
25/11/17,20-21,17415
25/11/17,21-22,17048
25/11/17,22-23,16828
25/11/17,23-00,16396
26/11/17,00-01,15956
26/11/17,01-02,15645
26/11/17,02-03,15498
26/11/17,03-04,15500
26/11/17,04-05,15431
26/11/17,05-06,15624
26/11/17,06-07,15895
26/11/17,07-08,16506
26/11/17,08-09,16979
26/11/17,09-10,17431
26/11/17,10-11,17647
26/11/17,11-12,17627
26/11/17,12-13,17634
26/11/17,13-14,17802
26/11/17,14-15,18049
26/11/17,15-16,18399
26/11/17,16-17,18402
26/11/17,17-18,18268
26/11/17,18-19,18177
26/11/17,19-20,17922
26/11/17,20-21,17689
26/11/17,21-22,17291
26/11/17,22-23,16635
26/11/17,23-00,16254
27/11/17,00-01,15978
27/11/17,01-02,15893
27/11/17,02-03,15939
27/11/17,03-04,16137
27/11/17,04-05,16743
27/11/17,05-06,18330
27/11/17,06-07,20155
27/11/17,07-08,20683
27/11/17,08-09,20406
27/11/17,09-10,20159
27/11/17,10-11,19997
27/11/17,11-12,19862
27/11/17,12-13,20027
27/11/17,13-14,20177
27/11/17,14-15,20477
27/11/17,15-16,20772
27/11/17,16-17,20526
27/11/17,17-18,20277
27/11/17,18-19,20012
27/11/17,19-20,19601
27/11/17,20-21,19029
27/11/17,21-22,18403
27/11/17,22-23,17671
27/11/17,23-00,17073
28/11/17,00-01,16695
28/11/17,01-02,16536
28/11/17,02-03,16534
28/11/17,03-04,16654
28/11/17,04-05,17122
28/11/17,05-06,18788
28/11/17,06-07,20479
28/11/17,07-08,20922
28/11/17,08-09,20576
28/11/17,09-10,20512
28/11/17,10-11,20471
28/11/17,11-12,20242
28/11/17,12-13,20386
28/11/17,13-14,20375
28/11/17,14-15,20599
28/11/17,15-16,20858
28/11/17,16-17,20741
28/11/17,17-18,20469
28/11/17,18-19,20305
28/11/17,19-20,20105
28/11/17,20-21,19666
28/11/17,21-22,18907
28/11/17,22-23,18028
28/11/17,23-00,17383
29/11/17,00-01,16889
29/11/17,01-02,16753
29/11/17,02-03,16834
29/11/17,03-04,17030
29/11/17,04-05,17576
29/11/17,05-06,18969
29/11/17,06-07,20635
29/11/17,07-08,21133
29/11/17,08-09,20930
29/11/17,09-10,20703
29/11/17,10-11,20464
29/11/17,11-12,20560
29/11/17,12-13,20330
29/11/17,13-14,20395
29/11/17,14-15,20744
29/11/17,15-16,21031
29/11/17,16-17,20779
29/11/17,17-18,20750
29/11/17,18-19,20611
29/11/17,19-20,20289
29/11/17,20-21,19826
29/11/17,21-22,19181
29/11/17,22-23,18368
29/11/17,23-00,17717
30/11/17,00-01,17366
30/11/17,01-02,17169
30/11/17,02-03,17275
30/11/17,03-04,17411
30/11/17,04-05,18078
30/11/17,05-06,20032
30/11/17,06-07,21950
30/11/17,07-08,22243
30/11/17,08-09,21580
30/11/17,09-10,21202
30/11/17,10-11,20972
30/11/17,11-12,20999
30/11/17,12-13,20945
30/11/17,13-14,21061
30/11/17,14-15,21232
30/11/17,15-16,21550
30/11/17,16-17,21426
30/11/17,17-18,21184
30/11/17,18-19,20882
30/11/17,19-20,20566
30/11/17,20-21,20279
30/11/17,21-22,19659
30/11/17,22-23,18645
30/11/17,23-00,18063
01/12/17,00-01,17616
01/12/17,01-02,17429
01/12/17,02-03,17399
01/12/17,03-04,17556
01/12/17,04-05,18105
01/12/17,05-06,19504
01/12/17,06-07,21306
01/12/17,07-08,21988
01/12/17,08-09,21725
01/12/17,09-10,21574
01/12/17,10-11,21308
01/12/17,11-12,21227
01/12/17,12-13,20900
01/12/17,13-14,20919
01/12/17,14-15,21094
01/12/17,15-16,21389
01/12/17,16-17,21306
01/12/17,17-18,21057
01/12/17,18-19,20798
01/12/17,19-20,20281
01/12/17,20-21,19777
01/12/17,21-22,19117
01/12/17,22-23,18468
01/12/17,23-00,17937
02/12/17,00-01,17549
02/12/17,01-02,17344
02/12/17,02-03,17158
02/12/17,03-04,17079
02/12/17,04-05,17171
02/12/17,05-06,17566
02/12/17,06-07,18121
02/12/17,07-08,18820
02/12/17,08-09,19471
02/12/17,09-10,19845
02/12/17,10-11,19865
02/12/17,11-12,19758
02/12/17,12-13,19628
02/12/17,13-14,19658
02/12/17,14-15,19692
02/12/17,15-16,19720
02/12/17,16-17,19759
02/12/17,17-18,19478
02/12/17,18-19,18983
02/12/17,19-20,18471
02/12/17,20-21,18014
02/12/17,21-22,17554
02/12/17,22-23,17089
02/12/17,23-00,16706
03/12/17,00-01,16351
03/12/17,01-02,16126
03/12/17,02-03,16118
03/12/17,03-04,16207
03/12/17,04-05,16262
03/12/17,05-06,16459
03/12/17,06-07,16801
03/12/17,07-08,17501
03/12/17,08-09,18063
03/12/17,09-10,18664
03/12/17,10-11,18759
03/12/17,11-12,18581
03/12/17,12-13,18593
03/12/17,13-14,18602
03/12/17,14-15,18973
03/12/17,15-16,19370
03/12/17,16-17,19401
03/12/17,17-18,19302
03/12/17,18-19,19163
03/12/17,19-20,19031
03/12/17,20-21,18724
03/12/17,21-22,18284
03/12/17,22-23,17541
03/12/17,23-00,17086
04/12/17,00-01,16762
04/12/17,01-02,16690
04/12/17,02-03,16841
04/12/17,03-04,17083
04/12/17,04-05,17442
04/12/17,05-06,18942
04/12/17,06-07,20616
04/12/17,07-08,21260
04/12/17,08-09,21124
04/12/17,09-10,21045
04/12/17,10-11,20597
04/12/17,11-12,20492
04/12/17,12-13,20478
04/12/17,13-14,20567
04/12/17,14-15,20868
04/12/17,15-16,21029
04/12/17,16-17,20925
04/12/17,17-18,20687
04/12/17,18-19,20409
04/12/17,19-20,20045
04/12/17,20-21,19559
04/12/17,21-22,18596
04/12/17,22-23,17701
04/12/17,23-00,17228
05/12/17,00-01,16839
05/12/17,01-02,16745
05/12/17,02-03,16806
05/12/17,03-04,16840
05/12/17,04-05,17318
05/12/17,05-06,18592
05/12/17,06-07,20114
05/12/17,07-08,20688
05/12/17,08-09,20428
05/12/17,09-10,20277
05/12/17,10-11,20176
05/12/17,11-12,20044
05/12/17,12-13,19961
05/12/17,13-14,19991
05/12/17,14-15,20028
05/12/17,15-16,20454
05/12/17,16-17,20090
05/12/17,17-18,19728
05/12/17,18-19,19452
05/12/17,19-20,19160
05/12/17,20-21,18546
05/12/17,21-22,17912
05/12/17,22-23,17116
05/12/17,23-00,16449
06/12/17,00-01,16126
06/12/17,01-02,15961
06/12/17,02-03,15988
06/12/17,03-04,16101
06/12/17,04-05,16544
06/12/17,05-06,18124
06/12/17,06-07,19681
06/12/17,07-08,20166
06/12/17,08-09,19913
06/12/17,09-10,19822
06/12/17,10-11,19672
06/12/17,11-12,19624
06/12/17,12-13,19721
06/12/17,13-14,19827
06/12/17,14-15,20038
06/12/17,15-16,20208
06/12/17,16-17,19964
06/12/17,17-18,19666
06/12/17,18-19,19444
06/12/17,19-20,19154
06/12/17,20-21,18680
06/12/17,21-22,17697
06/12/17,22-23,16951
06/12/17,23-00,16260
07/12/17,00-01,15797
07/12/17,01-02,15517
07/12/17,02-03,15543
07/12/17,03-04,15695
07/12/17,04-05,16105
07/12/17,05-06,17420
07/12/17,06-07,18638
07/12/17,07-08,19187
07/12/17,08-09,18992
07/12/17,09-10,18895
07/12/17,10-11,18730
07/12/17,11-12,18641
07/12/17,12-13,18612
07/12/17,13-14,18529
07/12/17,14-15,18865
07/12/17,15-16,19191
07/12/17,16-17,19183
07/12/17,17-18,18856
07/12/17,18-19,18471
07/12/17,19-20,18260
07/12/17,20-21,18023
07/12/17,21-22,17565
07/12/17,22-23,16784
07/12/17,23-00,16279
08/12/17,00-01,15956
08/12/17,01-02,15682
08/12/17,02-03,15611
08/12/17,03-04,15722
08/12/17,04-05,16158
08/12/17,05-06,17623
08/12/17,06-07,19220
08/12/17,07-08,19776
08/12/17,08-09,19698
08/12/17,09-10,19636
08/12/17,10-11,19466
08/12/17,11-12,19303
08/12/17,12-13,19245
08/12/17,13-14,19414
08/12/17,14-15,19745
08/12/17,15-16,19737
08/12/17,16-17,19388
08/12/17,17-18,19345
08/12/17,18-19,19004
08/12/17,19-20,18670
08/12/17,20-21,18106
08/12/17,21-22,17416
08/12/17,22-23,16827
08/12/17,23-00,16352
09/12/17,00-01,15960
09/12/17,01-02,15718
09/12/17,02-03,15634
09/12/17,03-04,15648
09/12/17,04-05,15856
09/12/17,05-06,16131
09/12/17,06-07,16737
09/12/17,07-08,17462
09/12/17,08-09,18124
09/12/17,09-10,18572
09/12/17,10-11,18642
09/12/17,11-12,18556
09/12/17,12-13,18554
09/12/17,13-14,18584
09/12/17,14-15,18869
09/12/17,15-16,19244
09/12/17,16-17,19432
09/12/17,17-18,19294
09/12/17,18-19,19050
09/12/17,19-20,18812
09/12/17,20-21,18291
09/12/17,21-22,17841
09/12/17,22-23,17465
09/12/17,23-00,17088
10/12/17,00-01,16864
10/12/17,01-02,16758
10/12/17,02-03,16700
10/12/17,03-04,16718
10/12/17,04-05,16825
10/12/17,05-06,17073
10/12/17,06-07,17534
10/12/17,07-08,18169
10/12/17,08-09,18965
10/12/17,09-10,19444
10/12/17,10-11,19365
10/12/17,11-12,19391
10/12/17,12-13,19490
10/12/17,13-14,19643
10/12/17,14-15,19983
10/12/17,15-16,20360
10/12/17,16-17,20260
10/12/17,17-18,19973
10/12/17,18-19,19861
10/12/17,19-20,19602
10/12/17,20-21,19336
10/12/17,21-22,18808
10/12/17,22-23,18255
10/12/17,23-00,17530
11/12/17,00-01,17199
11/12/17,01-02,17047
11/12/17,02-03,17106
11/12/17,03-04,17271
11/12/17,04-05,17859
11/12/17,05-06,19260
11/12/17,06-07,20944
11/12/17,07-08,21502
11/12/17,08-09,21325
11/12/17,09-10,21495
11/12/17,10-11,21172
11/12/17,11-12,20961
11/12/17,12-13,21027
11/12/17,13-14,21161
11/12/17,14-15,21337
11/12/17,15-16,21497
11/12/17,16-17,21333
11/12/17,17-18,21173
11/12/17,18-19,20937
11/12/17,19-20,20647
11/12/17,20-21,20232
11/12/17,21-22,19537
11/12/17,22-23,18574
11/12/17,23-00,17931
12/12/17,00-01,17556
12/12/17,01-02,17446
12/12/17,02-03,17574
12/12/17,03-04,17749
12/12/17,04-05,18289
12/12/17,05-06,19837
12/12/17,06-07,21530
12/12/17,07-08,22020
12/12/17,08-09,21840
12/12/17,09-10,21696
12/12/17,10-11,21526
12/12/17,11-12,21353
12/12/17,12-13,21234
12/12/17,13-14,21299
12/12/17,14-15,21667
12/12/17,15-16,21880
12/12/17,16-17,22028
12/12/17,17-18,21590
12/12/17,18-19,21458
12/12/17,19-20,21306
12/12/17,20-21,20868
12/12/17,21-22,20006
12/12/17,22-23,19281
12/12/17,23-00,18574
13/12/17,00-01,18217
13/12/17,01-02,18016
13/12/17,02-03,17923
13/12/17,03-04,17976
13/12/17,04-05,18554
13/12/17,05-06,20117
13/12/17,06-07,21468
13/12/17,07-08,21722
13/12/17,08-09,21622
13/12/17,09-10,21568
13/12/17,10-11,21573
13/12/17,11-12,21479
13/12/17,12-13,21571
13/12/17,13-14,21736
13/12/17,14-15,21841
13/12/17,15-16,22012
13/12/17,16-17,22030
13/12/17,17-18,21530
13/12/17,18-19,21162
13/12/17,19-20,20783
13/12/17,20-21,20387
13/12/17,21-22,19453
13/12/17,22-23,18657
13/12/17,23-00,18076
14/12/17,00-01,17766
14/12/17,01-02,17526
14/12/17,02-03,17492
14/12/17,03-04,17898
14/12/17,04-05,18393
14/12/17,05-06,19858
14/12/17,06-07,21600
14/12/17,07-08,22041
14/12/17,08-09,21745
14/12/17,09-10,21670
14/12/17,10-11,21596
14/12/17,11-12,21340
14/12/17,12-13,21325
14/12/17,13-14,21459
14/12/17,14-15,21808
14/12/17,15-16,21898
14/12/17,16-17,21661
14/12/17,17-18,21316
14/12/17,18-19,20901
14/12/17,19-20,20587
14/12/17,20-21,20245
14/12/17,21-22,19540
14/12/17,22-23,18689
14/12/17,23-00,18132
15/12/17,00-01,17704
15/12/17,01-02,17477
15/12/17,02-03,17533
15/12/17,03-04,17716
15/12/17,04-05,18264
15/12/17,05-06,19697
15/12/17,06-07,21457
15/12/17,07-08,22018
15/12/17,08-09,22076
15/12/17,09-10,21743
15/12/17,10-11,21684
15/12/17,11-12,21430
15/12/17,12-13,21367
15/12/17,13-14,21319
15/12/17,14-15,21591
15/12/17,15-16,21736
15/12/17,16-17,21591
15/12/17,17-18,21269
15/12/17,18-19,20943
15/12/17,19-20,20500
15/12/17,20-21,19982
15/12/17,21-22,19409
15/12/17,22-23,18898
15/12/17,23-00,18368
16/12/17,00-01,18014
16/12/17,01-02,17793
16/12/17,02-03,17694
16/12/17,03-04,17767
16/12/17,04-05,17923
16/12/17,05-06,18318
16/12/17,06-07,18871
16/12/17,07-08,19607
16/12/17,08-09,20430
16/12/17,09-10,20926
16/12/17,10-11,20952
16/12/17,11-12,20681
16/12/17,12-13,20507
16/12/17,13-14,20489
16/12/17,14-15,20691
16/12/17,15-16,21041
16/12/17,16-17,21135
16/12/17,17-18,20928
16/12/17,18-19,20620
16/12/17,19-20,20346
16/12/17,20-21,20023
16/12/17,21-22,19579
16/12/17,22-23,19097
16/12/17,23-00,18698
17/12/17,00-01,18351
17/12/17,01-02,18070
17/12/17,02-03,17879
17/12/17,03-04,17844
17/12/17,04-05,18277
17/12/17,05-06,18565
17/12/17,06-07,19009
17/12/17,07-08,19545
17/12/17,08-09,20160
17/12/17,09-10,20737
17/12/17,10-11,20900
17/12/17,11-12,20908
17/12/17,12-13,20970
17/12/17,13-14,21072
17/12/17,14-15,21312
17/12/17,15-16,21609
17/12/17,16-17,21483
17/12/17,17-18,21055
17/12/17,18-19,20907
17/12/17,19-20,20615
17/12/17,20-21,20209
17/12/17,21-22,19641
17/12/17,22-23,19060
17/12/17,23-00,18278
18/12/17,00-01,17856
18/12/17,01-02,17880
18/12/17,02-03,17842
18/12/17,03-04,17758
18/12/17,04-05,18340
18/12/17,05-06,19662
18/12/17,06-07,21186
18/12/17,07-08,21789
18/12/17,08-09,21744
18/12/17,09-10,21448
18/12/17,10-11,21302
18/12/17,11-12,21133
18/12/17,12-13,21131
18/12/17,13-14,21244
18/12/17,14-15,21409
18/12/17,15-16,21551
18/12/17,16-17,21315
18/12/17,17-18,20980
18/12/17,18-19,20894
18/12/17,19-20,20753
18/12/17,20-21,20415
18/12/17,21-22,19738
18/12/17,22-23,18866
18/12/17,23-00,18340
19/12/17,00-01,17750
19/12/17,01-02,17528
19/12/17,02-03,17658
19/12/17,03-04,17926
19/12/17,04-05,18327
19/12/17,05-06,19734
19/12/17,06-07,21287
19/12/17,07-08,21582
19/12/17,08-09,21302
19/12/17,09-10,21164
19/12/17,10-11,20987
19/12/17,11-12,20761
19/12/17,12-13,20800
19/12/17,13-14,20901
19/12/17,14-15,21021
19/12/17,15-16,21135
19/12/17,16-17,20809
19/12/17,17-18,20492
19/12/17,18-19,20174
19/12/17,19-20,20036
19/12/17,20-21,19493
19/12/17,21-22,18890
19/12/17,22-23,18009
19/12/17,23-00,17329
20/12/17,00-01,16918
20/12/17,01-02,16502
20/12/17,02-03,16513
20/12/17,03-04,16583
20/12/17,04-05,16845
20/12/17,05-06,18241
20/12/17,06-07,19762
20/12/17,07-08,20312
20/12/17,08-09,20150
20/12/17,09-10,19945
20/12/17,10-11,19833
20/12/17,11-12,19754
20/12/17,12-13,19716
20/12/17,13-14,19717
20/12/17,14-15,19827
20/12/17,15-16,20074
20/12/17,16-17,19946
20/12/17,17-18,19750
20/12/17,18-19,19514
20/12/17,19-20,19254
20/12/17,20-21,18851
20/12/17,21-22,18150
20/12/17,22-23,17388
20/12/17,23-00,17043
21/12/17,00-01,16591
21/12/17,01-02,16367
21/12/17,02-03,16390
21/12/17,03-04,16589
21/12/17,04-05,17104
21/12/17,05-06,18394
21/12/17,06-07,20029
21/12/17,07-08,20691
21/12/17,08-09,20622
21/12/17,09-10,20499
21/12/17,10-11,20379
21/12/17,11-12,20254
21/12/17,12-13,20302
21/12/17,13-14,20211
21/12/17,14-15,20542
21/12/17,15-16,20755
21/12/17,16-17,20310
21/12/17,17-18,19971
21/12/17,18-19,19845
21/12/17,19-20,19810
21/12/17,20-21,19274
21/12/17,21-22,18652
21/12/17,22-23,18095
21/12/17,23-00,17561
22/12/17,00-01,17049
22/12/17,01-02,16790
22/12/17,02-03,16830
22/12/17,03-04,16849
22/12/17,04-05,17185
22/12/17,05-06,18329
22/12/17,06-07,19878
22/12/17,07-08,20555
22/12/17,08-09,20656
22/12/17,09-10,20734
22/12/17,10-11,20684
22/12/17,11-12,20470
22/12/17,12-13,20371
22/12/17,13-14,20198
22/12/17,14-15,20274
22/12/17,15-16,20350
22/12/17,16-17,20071
22/12/17,17-18,19804
22/12/17,18-19,19341
22/12/17,19-20,18802
22/12/17,20-21,18337
22/12/17,21-22,17761
22/12/17,22-23,16929
22/12/17,23-00,16383
23/12/17,00-01,15881
23/12/17,01-02,15719
23/12/17,02-03,15523
23/12/17,03-04,15468
23/12/17,04-05,15571
23/12/17,05-06,15967
23/12/17,06-07,16487
23/12/17,07-08,17038
23/12/17,08-09,17735
23/12/17,09-10,18135
23/12/17,10-11,18334
23/12/17,11-12,18310
23/12/17,12-13,18177
23/12/17,13-14,18147
23/12/17,14-15,18291
23/12/17,15-16,18310
23/12/17,16-17,18207
23/12/17,17-18,18009
23/12/17,18-19,17788
23/12/17,19-20,17452
23/12/17,20-21,16952
23/12/17,21-22,16660
23/12/17,22-23,16121
23/12/17,23-00,15893
24/12/17,00-01,15458
24/12/17,01-02,15214
24/12/17,02-03,15085
24/12/17,03-04,15178
24/12/17,04-05,15378
24/12/17,05-06,15669
24/12/17,06-07,16008
24/12/17,07-08,16709
24/12/17,08-09,17654
24/12/17,09-10,18109
24/12/17,10-11,18366
24/12/17,11-12,18166
24/12/17,12-13,18297
24/12/17,13-14,18608
24/12/17,14-15,18959
24/12/17,15-16,19165
24/12/17,16-17,18257
24/12/17,17-18,17661
24/12/17,18-19,17301
24/12/17,19-20,16933
24/12/17,20-21,16816
24/12/17,21-22,16742
24/12/17,22-23,16651
24/12/17,23-00,16454
25/12/17,00-01,16173
25/12/17,01-02,15860
25/12/17,02-03,15681
25/12/17,03-04,15666
25/12/17,04-05,15841
25/12/17,05-06,16122
25/12/17,06-07,16440
25/12/17,07-08,16820
25/12/17,08-09,17329
25/12/17,09-10,17891
25/12/17,10-11,18123
25/12/17,11-12,18157
25/12/17,12-13,18157
25/12/17,13-14,18260
25/12/17,14-15,18431
25/12/17,15-16,18391
25/12/17,16-17,18122
25/12/17,17-18,17945
25/12/17,18-19,17724
25/12/17,19-20,17489
25/12/17,20-21,17106
25/12/17,21-22,16739
25/12/17,22-23,16452
25/12/17,23-00,16331
26/12/17,00-01,15908
26/12/17,01-02,15741
26/12/17,02-03,15804
26/12/17,03-04,15968
26/12/17,04-05,16126
26/12/17,05-06,16400
26/12/17,06-07,16752
26/12/17,07-08,17141
26/12/17,08-09,17715
26/12/17,09-10,17968
26/12/17,10-11,18307
26/12/17,11-12,18804
26/12/17,12-13,18774
26/12/17,13-14,18805
26/12/17,14-15,18904
26/12/17,15-16,18863
26/12/17,16-17,18447
26/12/17,17-18,18127
26/12/17,18-19,17928
26/12/17,19-20,17722
26/12/17,20-21,17497
26/12/17,21-22,17177
26/12/17,22-23,16744
26/12/17,23-00,16493
27/12/17,00-01,16179
27/12/17,01-02,16102
27/12/17,02-03,16118
27/12/17,03-04,16276
27/12/17,04-05,16789
27/12/17,05-06,17341
27/12/17,06-07,18382
27/12/17,07-08,18833
27/12/17,08-09,19447
27/12/17,09-10,19846
27/12/17,10-11,19977
27/12/17,11-12,19863
27/12/17,12-13,19641
27/12/17,13-14,19839
27/12/17,14-15,20227
27/12/17,15-16,20338
27/12/17,16-17,20174
27/12/17,17-18,19838
27/12/17,18-19,19566
27/12/17,19-20,19046
27/12/17,20-21,18633
27/12/17,21-22,18114
27/12/17,22-23,17560
27/12/17,23-00,17046
28/12/17,00-01,16642
28/12/17,01-02,16483
28/12/17,02-03,16512
28/12/17,03-04,16832
28/12/17,04-05,17151
28/12/17,05-06,17741
28/12/17,06-07,18661
28/12/17,07-08,19348
28/12/17,08-09,19869
28/12/17,09-10,20252
28/12/17,10-11,20354
28/12/17,11-12,20292
28/12/17,12-13,20191
28/12/17,13-14,20162
28/12/17,14-15,20324
28/12/17,15-16,20416
28/12/17,16-17,20173
28/12/17,17-18,19897
28/12/17,18-19,19401
28/12/17,19-20,19204
28/12/17,20-21,18912
28/12/17,21-22,18359
28/12/17,22-23,17791
28/12/17,23-00,17399
29/12/17,00-01,17016
29/12/17,01-02,16885
29/12/17,02-03,16764
29/12/17,03-04,16735
29/12/17,04-05,17121
29/12/17,05-06,17721
29/12/17,06-07,18593
29/12/17,07-08,19372
29/12/17,08-09,19753
29/12/17,09-10,20083
29/12/17,10-11,20399
29/12/17,11-12,20162
29/12/17,12-13,20066
29/12/17,13-14,20037
29/12/17,14-15,20228
29/12/17,15-16,20515
29/12/17,16-17,20393
29/12/17,17-18,19996
29/12/17,18-19,19602
29/12/17,19-20,19303
29/12/17,20-21,18894
29/12/17,21-22,18423
29/12/17,22-23,17832
29/12/17,23-00,17587
30/12/17,00-01,17223
30/12/17,01-02,16931
30/12/17,02-03,17037
30/12/17,03-04,17002
30/12/17,04-05,16992
30/12/17,05-06,17329
30/12/17,06-07,17752
30/12/17,07-08,18457
30/12/17,08-09,19032
30/12/17,09-10,19573
30/12/17,10-11,19793
30/12/17,11-12,19827
30/12/17,12-13,19793
30/12/17,13-14,19717
30/12/17,14-15,19711
30/12/17,15-16,19966
30/12/17,16-17,20129
30/12/17,17-18,19871
30/12/17,18-19,19634
30/12/17,19-20,19222
30/12/17,20-21,18790
30/12/17,21-22,18373
30/12/17,22-23,18053
30/12/17,23-00,17558
31/12/17,00-01,17017
31/12/17,01-02,16824
31/12/17,02-03,16707
31/12/17,03-04,16656
31/12/17,04-05,16632
31/12/17,05-06,16882
31/12/17,06-07,17190
31/12/17,07-08,17672
31/12/17,08-09,18287
31/12/17,09-10,18840
31/12/17,10-11,19090
31/12/17,11-12,19342
31/12/17,12-13,19456
31/12/17,13-14,19620
31/12/17,14-15,19994
31/12/17,15-16,20469
